Eigvals	39
0.872256252592	0.431202634896	0.167342894039	0.128953757711	0.0695164115223	0.0580758662936	0.0437289831136	0.0385950737251	0.026304993294	0.0222745949779	0.0196297382514	0.01827300314	0.0142946225334	0.0131068145196	0.0116489236815	0.00916107501312	0.00714747706538	0.00649757980702	0.00554944141811	0.00431433319653	0.00390377929598	0.00301909224175	0.00255385749283	0.000658753239791	0.00032568673567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	39
0.440904078684	0.217962324603	0.0845877163981	0.0651829523348	0.0351388359608	0.0293559217785	0.0221039252561	0.0195088603515	0.0132965270224	0.0112592598191	0.00992234980584	0.00923655358193	0.00722558005113	0.00662517231956	0.00588824436418	0.00463069806196	0.00361287383273	0.00328436675573	0.00280510612379	0.00218078930073	0.00197326440339	0.00152607686028	0.0012909121392	0.000332983557764	0.000164626633175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	39	39
10283.LS.12.28.2011	-0.315393481708	0.290684458939	0.0814113272541	-0.106707683734	0.0752363039878	-0.0556406291364	0.0455337143714	-0.0298925466253	0.0113616383207	-2.90865746715e-05	-0.0148291278395	0.013664763711	-0.00846245924261	-0.00612614338487	-0.0130781388786	0.00339633721027	0.00114880668923	0.00689777447126	0.00120590770505	-0.0041556874453	-0.00303119055525	-0.00016548390775	-0.000320664614495	-0.000207275126804	-0.00050450595135	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.5.31.2015	-0.0319877465066	0.0430108583083	-0.0948332483771	-0.0479044707751	0.00155897993682	0.038754640705	-0.00758795350659	0.00346455848318	-0.000100543324284	-0.0158530630994	0.0315364042348	0.0548790912061	0.0081634448205	-0.00229891113085	0.00535062010551	-0.00749298049554	0.00987456675669	0.00457361400824	-0.0273732107789	0.0136276769653	0.000912425643219	0.00684743968089	0.00122691714828	-0.00849091392736	-0.00120572073482	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.2.8.2015	-0.0359262950078	0.0242576230278	-0.0625902180636	0.00855177100422	-0.0217390678732	0.0131581790656	-0.036496030937	0.0268546411859	0.0451483648846	0.0159763379838	-0.00146986845667	0.022813195898	0.00227514363551	0.0137446635447	-0.0365308389322	-0.00881772932441	-0.00126974382493	-0.0128918084636	0.0103937855482	-0.00960437000865	0.00977102409616	-0.00717876876353	0.0115176812918	0.00453694604392	0.0074165301992	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.1.19.2014	0.155845298442	0.160329875929	0.0551668586679	0.0729426076806	-0.0130538259194	-0.0385237281801	0.0812139330575	-0.0104664380611	-0.0475104674755	-0.0181390809715	0.00521312937216	-0.0184926850723	0.0118138804862	0.0304297250501	0.0100884883735	0.00386029203276	-0.012270882135	-0.0083676984628	-0.00562929975877	-0.00486662506661	0.00616227570725	-0.00681064380312	-0.00230016181753	-0.00108499704944	0.000879888233057	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.1.14.2015	0.0464923440993	0.11300145962	-0.0455438579052	0.0170198291339	0.0187202754877	-0.0195996885274	-0.00761926306133	0.00522313080757	0.0400615102267	0.033153517501	0.0122899792658	-0.0355062069234	0.0175245517786	0.0366616344562	0.00435470978821	0.00464380659267	-0.0127358328545	-0.00685646342235	0.00348997526624	-0.00939975487084	-0.00965038097697	0.0171933696604	-0.0124075398692	-0.000323301175074	-0.00284925106952	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.3.24.2013	0.13396542257	-0.1208973657	-0.0305631761602	-0.13141036525	0.0186089597295	-0.00583148423446	0.0131322126698	0.0560885966769	-0.00723315084563	0.00104578826712	0.0259339171672	-0.0440293908805	0.0311351474679	-0.00561360757936	-0.03097231645	0.00518994252043	0.0129295152816	0.0207599172366	-0.00824686144822	0.00531549370059	0.0105393036686	0.0148696570006	-0.00178262086906	0.00498880128536	0.00106295973625	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.11.6.2012	-0.219530875324	0.0730352874624	0.0569268131186	-0.00595853320042	0.00154054538793	0.0025371070158	-0.0647188231294	0.0496820857756	-0.00773587008191	0.0240168663387	0.038909249517	0.043933582868	0.0116939815858	0.0135070801349	0.0264359031052	0.00985505299012	-0.0170730956718	-0.0142073689956	-0.00171968329384	0.000368267992988	0.00817883775921	5.93942802152e-05	-0.00462572375557	0.00197735284939	-0.00275814623875	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.12.14.2013	0.117913641507	-0.0379036318329	0.0684542678367	0.0543295812681	-0.00639450585749	0.0103129199899	0.0697974161476	0.0196918014976	0.00661176249813	0.0110773341843	0.0272594435314	0.00751556413606	-0.0019960132149	0.0176040977727	-0.000639169254156	-0.0267415925685	-0.00109405433729	-0.012885446544	0.0165269138195	0.0244893794301	-0.010728713658	0.0113557450221	0.0192554767515	-0.00168366609511	0.000264788709939	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.1.6.2015	0.21554679422	0.10432423595	-0.000587901549651	-0.0200926296481	-0.0323211318759	-0.0114116956991	-0.0332503737639	-0.039467235358	-0.0340252542015	0.0459150023863	-0.0202602061211	0.00593105406299	0.0166220864123	-0.00513970114112	0.00487594305657	0.00351392121721	-0.0164804638778	-0.00889899007744	-0.00470219225855	-0.00378842061054	-0.00421912360287	0.00439661303698	0.00389214636075	0.000637810374369	0.00315492591929	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10283.LS.2.23.2015	-0.131502707653	-0.0839474287483	-0.0990981243852	-0.0270715208917	-0.0429552351708	-0.0313775672052	0.00644115147668	0.00236438516029	0.00131489970271	-0.00642824227705	0.0171290087992	0.0118884821919	-0.00296767276386	-0.022847598257	0.00611869292104	-0.0267352619898	-0.019757990497	-0.00478270518269	-0.00139374233965	-0.00647511310283	0.00714878756011	-0.000413756188468	-8.99840300763e-05	0.000419248257636	-0.0026500764123	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
