	10283.LS.12.28.2011	10283.LS.5.31.2015	10283.LS.2.8.2015	10283.LS.1.19.2014	10283.LS.1.14.2015	10283.LS.3.24.2013	10283.LS.11.6.2012	10283.LS.12.14.2013	10283.LS.1.6.2015	10283.LS.2.23.2015	10283.LS.11.16.2014	10283.LS.6.14.2015	10283.LS.8.22.2014	10283.LS.3.23.2014	10283.LS.2.25.2013	10283.LS.5.3.2015	10283.LS.8.25.2014	10283.LS.11.10.2013	10283.LS.9.3.2013	10283.LS.4.19.2015	10283.LS.1.25.2015	10283.LS.9.28.2014	10283.LS.4.4.2015	10283.LS.12.7.2014	10283.LS.4.29.2013	10283.LS.2.8.2013	10283.LS.5.4.2014	10283.LS.7.27.2014	10283.LS.3.24.2015	10283.LS.1.26.2013	10283.LS.9.24.2013	10283.LS.7.14.2013	10283.LS.2.17.2014	10283.LS.3.8.2015	10283.LS.6.16.2014	10283.LS.4.7.2013	10283.LS.12.17.2014	10283.LS.4.3.2012	10283.LS.8.7.2012
10283.LS.8.22.2014	0.469530206	0.260832673333	0.223318536667	0.424875834	0.318703226667	0.384113836667	0.236939516667	0.316092956667	0.454289287333	0.119223903333	0.244877442667	0.249989906	0.0	0.293771034	0.332870852667	0.117329874	0.304136797333	0.281350231333	0.161522867333	0.352059109333	0.343686416667	0.231666742667	0.110983618	0.153201523333	0.313739746667	0.337623256	0.325171468	0.327981438667	0.270135672	0.395259934	0.148822006667	0.271002711333	0.422561292667	0.26028409	0.378070022	0.397609027333	0.412697294667	0.341095825333	0.182494060667
10283.LS.3.23.2014	0.547893365333	0.225244534	0.206710609333	0.222680633333	0.205342958	0.246866490667	0.366768985333	0.107613841333	0.236191694667	0.293969368	0.229613120667	0.239780558667	0.293771034	0.0	0.151870501333	0.271052516	0.127180151333	0.171554966667	0.289816746667	0.319631754	0.307746689333	0.184473995333	0.360168748	0.210820869333	0.218822996667	0.153728614	0.152029904667	0.129216780667	0.231566719333	0.184178526667	0.324153992667	0.150355749333	0.184844044	0.200542165333	0.178470236	0.233203934667	0.248762756667	0.567735119333	0.349209934667
10283.LS.2.25.2013	0.499580801333	0.228430958	0.194185773333	0.251353856	0.179040620667	0.248081568	0.321394013333	0.181505665333	0.220145092	0.324838997333	0.238470244667	0.213654577333	0.332870852667	0.151870501333	0.0	0.303710268	0.127653718	0.211540652	0.3301437	0.284156792667	0.273989625333	0.216970079333	0.392826197333	0.251935365333	0.209892135333	0.157449548667	0.140712296667	0.127536734	0.194672700667	0.199411772	0.335123255333	0.186569984	0.198460350667	0.220625338667	0.208495776	0.225568897333	0.270251476667	0.558122418	0.329477557333
10283.LS.5.3.2015	0.440810910667	0.186426300667	0.160366933333	0.390613274667	0.276294339333	0.353839406667	0.220649992	0.309040638667	0.394738830667	0.104627430667	0.245614638	0.192231382667	0.117329874	0.271052516	0.303710268	0.0	0.283731939333	0.2989578	0.202433366667	0.283191039333	0.302507328	0.230813964667	0.144595745333	0.153614836	0.288494634	0.321527311333	0.286371767333	0.289969992667	0.226019932667	0.346655029333	0.206036158	0.284017912	0.38223748	0.22964976	0.359298962667	0.370252873333	0.372485344667	0.368464439333	0.177233444
10283.LS.8.25.2014	0.483670500667	0.196770772	0.209226594	0.223022903333	0.15621756	0.269954268667	0.324200266	0.164973963333	0.203572832667	0.309663064667	0.244709458667	0.186445022	0.304136797333	0.127180151333	0.127653718	0.283731939333	0.0	0.219584378	0.335699755333	0.270899074667	0.251299163333	0.212212697333	0.369167874	0.226739024667	0.230861921333	0.173761896	0.154007790667	0.0954169066667	0.166115898667	0.218215475333	0.340526517333	0.184462699333	0.214611082	0.200702531333	0.219234566	0.265195846	0.288229752	0.554164845333	0.335023863333
10283.LS.11.10.2013	0.584184216	0.283958240667	0.256184404	0.327988566667	0.285797503333	0.241990973333	0.379887706667	0.176236622667	0.311687696	0.280708537333	0.136664096667	0.278179092	0.281350231333	0.171554966667	0.211540652	0.2989578	0.219584378	0.0	0.210901393333	0.406904586	0.386549756	0.116781620667	0.347570896	0.217376029333	0.203793884667	0.201863287333	0.249921394	0.202143878	0.287216211333	0.251697601333	0.251249992667	0.111419141333	0.303994496	0.250516936	0.249747928	0.200189068	0.233762732667	0.542786536667	0.365718001333
10283.LS.9.3.2013	0.534729752	0.274909058	0.235794645333	0.417630277333	0.325763538	0.355003085333	0.297441344	0.295417109333	0.448537873333	0.182710497333	0.219732763333	0.273580624	0.161522867333	0.289816746667	0.3301437	0.202433366667	0.335699755333	0.210901393333	0.0	0.373313136667	0.363061493333	0.216158514	0.209035218667	0.180339353333	0.299776258	0.342109034	0.339157898	0.333551859333	0.284451374	0.395415812	0.0977860353333	0.241957065333	0.430505590667	0.274658905333	0.371424526667	0.364030458667	0.398455794	0.431143959333	0.274758657333
10283.LS.4.19.2015	0.399724298	0.180625649333	0.208646039333	0.285860040667	0.1743695	0.377708562	0.336379031333	0.361941467333	0.290474822	0.274222814	0.377358189333	0.221225671333	0.352059109333	0.319631754	0.284156792667	0.283191039333	0.270899074667	0.406904586	0.373313136667	0.0	0.100772923333	0.358929929333	0.374962386	0.308378342	0.355748873333	0.372531177333	0.262245812	0.26541098	0.16899826	0.359328508667	0.3732158	0.390430447333	0.315270635333	0.284451292667	0.324160406	0.373243055333	0.36605264	0.582503486667	0.370964662
10283.LS.1.25.2015	0.404482190667	0.215939402	0.201925856	0.272626306667	0.158372196667	0.412256988	0.312074622667	0.337684241333	0.301623005333	0.316119222667	0.358075984667	0.217694229333	0.343686416667	0.307746689333	0.273989625333	0.302507328	0.251299163333	0.386549756	0.363061493333	0.100772923333	0.0	0.347262598	0.383530785333	0.310105152	0.377626066	0.353266432667	0.238556968667	0.248293302	0.160230924667	0.355579661333	0.357099415333	0.37394214	0.314595994667	0.310731676	0.305793438667	0.418271932	0.407220915333	0.570711355333	0.362271616
10283.LS.9.28.2014	0.55999361	0.229818993333	0.203598482	0.349181943333	0.244458776	0.221198431333	0.35226635	0.205182866	0.298408239333	0.206946238	0.088285788	0.228051043333	0.231666742667	0.184473995333	0.216970079333	0.230813964667	0.212212697333	0.116781620667	0.216158514	0.358929929333	0.347262598	0.0	0.272112888667	0.154715554	0.165656556	0.220647989333	0.258402918667	0.200752205333	0.249830758667	0.257779667333	0.248737718667	0.135587751333	0.309786862	0.194991039333	0.249565163333	0.213426463333	0.223061308	0.509631770667	0.328378544667
10283.LS.4.4.2015	0.457927569333	0.283030711333	0.250824837333	0.494686764	0.361315914	0.414304136	0.259139714667	0.382989161333	0.492379756	0.137507282667	0.290939463333	0.280572193333	0.110983618	0.360168748	0.392826197333	0.144595745333	0.369167874	0.347570896	0.209035218667	0.374962386	0.383530785333	0.272112888667	0.0	0.189004613333	0.347104667333	0.401540622	0.378707484667	0.389403268667	0.311597443333	0.431814593333	0.182846894	0.325374701333	0.488590258667	0.268517548	0.446473574667	0.433771545333	0.44834569	0.309936124667	0.203360393333
10283.LS.12.7.2014	0.505026317333	0.181779119333	0.158407096	0.352911112	0.250155978	0.297906376	0.296892222667	0.243189490667	0.351482302667	0.156034350667	0.190153882	0.185936012	0.153201523333	0.210820869333	0.251935365333	0.153614836	0.226739024667	0.217376029333	0.180339353333	0.308378342	0.310105152	0.154715554	0.189004613333	0.0	0.231151055333	0.263077712667	0.250730780667	0.243547956667	0.207813306	0.297348656	0.195932663333	0.202541081333	0.344427312	0.148513484	0.328650664	0.30896242	0.321273086	0.44323299	0.257464750667
10283.LS.4.29.2013	0.575426135333	0.235300033333	0.241842118	0.36822121	0.273372981333	0.10703869	0.385313484667	0.227889964667	0.304020328667	0.24863387	0.197527168	0.271677295333	0.313739746667	0.218822996667	0.209892135333	0.288494634	0.230861921333	0.203793884667	0.299776258	0.355748873333	0.377626066	0.165656556	0.347104667333	0.231151055333	0.0	0.195423401333	0.284156404	0.227651269333	0.290268549333	0.236535152667	0.329034369333	0.187608568667	0.338288003333	0.181903699333	0.308308558	0.143609160667	0.192373081333	0.547812834667	0.359225906
10283.LS.2.8.2013	0.561530420667	0.275925902667	0.255162624667	0.271847214	0.259100928	0.233005652667	0.378103224667	0.14317959	0.22856565	0.337822338	0.246375952	0.277815076667	0.337623256	0.153728614	0.157449548667	0.321527311333	0.173761896	0.201863287333	0.342109034	0.372531177333	0.353266432667	0.220647989333	0.401540622	0.263077712667	0.195423401333	0.0	0.213488878667	0.178653528	0.278427348	0.121947784667	0.351024250667	0.169599075333	0.205658988667	0.245055255333	0.232338500667	0.200576044667	0.221926152	0.567233345333	0.361806184667
10283.LS.5.4.2014	0.496044972667	0.227977330667	0.186557474	0.202694752667	0.151863917333	0.318397072667	0.332231287333	0.185680806	0.232595238	0.317121231333	0.271014608	0.20930755	0.325171468	0.152029904667	0.140712296667	0.286371767333	0.154007790667	0.249921394	0.339157898	0.262245812	0.238556968667	0.258402918667	0.378707484667	0.250730780667	0.284156404	0.213488878667	0.0	0.154205034667	0.191430026667	0.222928135333	0.331842528	0.221739128667	0.165854102	0.234561660667	0.179394927333	0.299298378	0.296851677333	0.546653290667	0.324463384667
10283.LS.7.27.2014	0.512554391333	0.208062682667	0.208878012667	0.197653211333	0.147499584	0.250138607333	0.344219106	0.154364687333	0.165542824667	0.315595544667	0.242024373333	0.187835151333	0.327981438667	0.129216780667	0.127536734	0.289969992667	0.0954169066667	0.202143878	0.333551859333	0.26541098	0.248293302	0.200752205333	0.389403268667	0.243547956667	0.227651269333	0.178653528	0.154205034667	0.0	0.168552289333	0.188359799333	0.340520574667	0.183455546	0.191940456667	0.236316071333	0.163254264667	0.229407183333	0.232516653333	0.582034926667	0.357570707333
10283.LS.3.24.2015	0.387376159333	0.147072174667	0.143860568667	0.259482847333	0.141482485333	0.337340806	0.264662606	0.275962904667	0.271929534	0.245876534	0.258919117333	0.116684686	0.270135672	0.231566719333	0.194672700667	0.226019932667	0.166115898667	0.287216211333	0.284451374	0.16899826	0.160230924667	0.249830758667	0.311597443333	0.207813306	0.290268549333	0.278427348	0.191430026667	0.168552289333	0.0	0.310089603333	0.289659993333	0.278366702	0.28768595	0.224329471333	0.282315178	0.346465252667	0.34737628	0.509013672	0.28363939
10283.LS.1.26.2013	0.596535456	0.304809672667	0.275223505333	0.250573673333	0.254087500667	0.234058318667	0.410778510667	0.169105762667	0.161613616	0.367897526667	0.301124066	0.308553478667	0.395259934	0.184178526667	0.199411772	0.346655029333	0.218215475333	0.251697601333	0.395415812	0.359328508667	0.355579661333	0.257779667333	0.431814593333	0.297348656	0.236535152667	0.121947784667	0.222928135333	0.188359799333	0.310089603333	0.0	0.403344964667	0.209555458667	0.161471409333	0.277691210667	0.181492970667	0.195314618667	0.199020547333	0.604119868667	0.392625486667
10283.LS.9.24.2013	0.511181884667	0.293077509333	0.244570391333	0.443546144667	0.329812009333	0.38733633	0.275498222	0.325557932667	0.461410192667	0.178882347333	0.2486711	0.285811652667	0.148822006667	0.324153992667	0.335123255333	0.206036158	0.340526517333	0.251249992667	0.0977860353333	0.3732158	0.357099415333	0.248737718667	0.182846894	0.195932663333	0.329034369333	0.351024250667	0.331842528	0.340520574667	0.289659993333	0.403344964667	0.0	0.266010291333	0.445089423333	0.286804484667	0.381541131333	0.392252523333	0.42933684	0.398484822667	0.253601087333
10283.LS.7.14.2013	0.568129021333	0.272226936667	0.237179421333	0.311419926667	0.27354695	0.226301250667	0.364991726667	0.159208862667	0.282688066667	0.259954108	0.170692951333	0.259116098667	0.271002711333	0.150355749333	0.186569984	0.284017912	0.184462699333	0.111419141333	0.241957065333	0.390430447333	0.37394214	0.135587751333	0.325374701333	0.202541081333	0.187608568667	0.169599075333	0.221739128667	0.183455546	0.278366702	0.209555458667	0.266010291333	0.0	0.272317642667	0.230718916	0.25156518	0.217224645333	0.256225744667	0.519883359333	0.338200654667
10283.LS.2.17.2014	0.58089914	0.314479919333	0.291600898667	0.1698781	0.235739720667	0.339298708	0.436477517333	0.192540994667	0.140308772	0.420776041333	0.342137811333	0.303411081333	0.422561292667	0.184844044	0.198460350667	0.38223748	0.214611082	0.303994496	0.430505590667	0.315270635333	0.314595994667	0.309786862	0.488590258667	0.344427312	0.338288003333	0.205658988667	0.165854102	0.191940456667	0.28768595	0.161471409333	0.445089423333	0.272317642667	0.0	0.324718176	0.142592470667	0.293837465333	0.264234644667	0.662033683333	0.431268249333
10283.LS.3.8.2015	0.504067189333	0.155758486	0.18118306	0.346380892	0.232401632667	0.24631352	0.331806141333	0.243353049333	0.317253445333	0.211086245333	0.239849316667	0.201838138667	0.26028409	0.200542165333	0.220625338667	0.22964976	0.200702531333	0.250516936	0.274658905333	0.284451292667	0.310731676	0.194991039333	0.268517548	0.148513484	0.181903699333	0.245055255333	0.234561660667	0.236316071333	0.224329471333	0.277691210667	0.286804484667	0.230718916	0.324718176	0.0	0.318343624	0.263272934667	0.272890695333	0.510602111333	0.31120946
10283.LS.6.16.2014	0.586960653333	0.300421244667	0.261470677333	0.188784049333	0.206786104667	0.310958828	0.415898485333	0.195869557333	0.169750621333	0.368352097333	0.280740338	0.303506294667	0.378070022	0.178470236	0.208495776	0.359298962667	0.219234566	0.249747928	0.371424526667	0.324160406	0.305793438667	0.249565163333	0.446473574667	0.328650664	0.308308558	0.232338500667	0.179394927333	0.163254264667	0.282315178	0.181492970667	0.381541131333	0.25156518	0.142592470667	0.318343624	0.0	0.255066441333	0.222605714	0.629086860667	0.42566
10283.LS.4.7.2013	0.642003613333	0.302917356667	0.305826561333	0.338198522667	0.312247984667	0.133458517333	0.470185352	0.220024304	0.254759584	0.329997233333	0.232030452667	0.34461708	0.397609027333	0.233203934667	0.225568897333	0.370252873333	0.265195846	0.200189068	0.364030458667	0.373243055333	0.418271932	0.213426463333	0.433771545333	0.30896242	0.143609160667	0.200576044667	0.299298378	0.229407183333	0.346465252667	0.195314618667	0.392252523333	0.217224645333	0.293837465333	0.263272934667	0.255066441333	0.0	0.114792736667	0.631915487333	0.446398961333
10283.LS.12.17.2014	0.664362631333	0.303739516	0.304158480667	0.315613935333	0.300899824	0.188567342	0.490256406	0.233878187333	0.215653676667	0.333931874	0.259781356	0.339779572667	0.412697294667	0.248762756667	0.270251476667	0.372485344667	0.288229752	0.233762732667	0.398455794	0.36605264	0.407220915333	0.223061308	0.44834569	0.321273086	0.192373081333	0.221926152	0.296851677333	0.232516653333	0.34737628	0.199020547333	0.42933684	0.256225744667	0.264234644667	0.272890695333	0.222605714	0.114792736667	0.0	0.659606005333	0.46148915
10283.LS.4.3.2012	0.369073494	0.499481749333	0.474974563333	0.657514007333	0.561151789333	0.608163158	0.298415362	0.570724387333	0.692678704667	0.394717818	0.503769657333	0.476271891333	0.341095825333	0.567735119333	0.558122418	0.368464439333	0.554164845333	0.542786536667	0.431143959333	0.582503486667	0.570711355333	0.509631770667	0.309936124667	0.44323299	0.547812834667	0.567233345333	0.546653290667	0.582034926667	0.509013672	0.604119868667	0.398484822667	0.519883359333	0.662033683333	0.510602111333	0.629086860667	0.631915487333	0.659606005333	0.0	0.275785402
10283.LS.8.7.2012	0.403379466667	0.283136559333	0.267147108	0.437104133333	0.35140587	0.424494418667	0.171149713333	0.379218758667	0.461228424	0.230216033333	0.317994135333	0.243737252	0.182494060667	0.349209934667	0.329477557333	0.177233444	0.335023863333	0.365718001333	0.274758657333	0.370964662	0.362271616	0.328378544667	0.203360393333	0.257464750667	0.359225906	0.361806184667	0.324463384667	0.357570707333	0.28363939	0.392625486667	0.253601087333	0.338200654667	0.431268249333	0.31120946	0.42566	0.446398961333	0.46148915	0.275785402	0.0
